frame1 #-0,1133708#1,083751#3,416118#-0,08565866#0,8866143#3,414355# 0,1436979#0,1755151#3,41945#-0,2857564#0,1712546#3,367377#0,1479265#0,273872#3,438081#-0,3015613#0,2674999#3,390315#0,1342847#0,4945043#3,405207#-0,3047146#0,4934321#3,410652#0,08081727#0,759582#3,386873#-0,2624277#0,7386022#3,372458#-0,08047095#0,5081829#3,428388#-0,07804591#0,4350131#3,397994#0,0004874915#0,3624205#3,397194#-0,1539727#0,3529796#3,388289#0,0291824#-0,1595993#3,450119#-0,1478493#-0,1555951#3,437223#0,02923941#-0,5011788#3,477265#-0,1038289#-0,5136278#3,466574#0,04106211#-0,5807227#3,419053#-0,1142898#-0,5829723#3,4411#0  
frame75 #-0,1159003#1,080722#3,382164#-0,0886702#0,8949121#3,40217# 0,08249313#0,5484276#3,188878#-0,3418207#0,5676542#3,234888#0,1064837#0,5747136#3,251919#-0,3118424#0,5768156#3,300141#0,1801531#0,6380986#3,485457#-0,3510562#0,6615587#3,517954#0,07627717#0,7784412#3,397682#-0,260123#0,774027#3,393464#-0,08335621#0,5242813#3,418507#-0,0817584#0,4549918#3,374765#-0,006073019#0,3819542#3,370492#-0,154846#0,378112#3,364875#0,02956428#-0,1653#3,43293#-0,1486074#-0,1589731#3,421426#0,02752675#-0,5111902#3,474172#-0,1015412#-0,5140178#3,461488#0,02611841#-0,5822884#3,438046#-0,1167946#-0,583726#3,44979#0  
frame76 #-0,1171029#1,082118#3,384443#-0,08877332#0,8947141#3,401863# 0,08347078#0,5488831#3,191545#-0,3415637#0,5675929#3,234846#0,1074538#0,5751609#3,254566#-0,3115945#0,5767515#3,300079#0,1804729#0,6336066#3,478648#-0,3528528#0,662028#3,520463#0,07334024#0,7781672#3,394726#-0,2614453#0,7741618#3,394933#-0,08305504#0,5239587#3,418385#-0,08205467#0,4545373#3,374804#-0,006453067#0,381566#3,370428#-0,1551859#0,3775969#3,365206#0,02958988#-0,1664405#3,433067#-0,1483714#-0,1619617#3,422343#0,02774088#-0,5140656#3,473758#-0,1023426#-0,5184017#3,461909#0,02741997#-0,584307#3,44034#-0,1168411#-0,5848857#3,449486#0  
frame77 #-0,1172732#1,081301#3,384376#-0,08877361#0,8947147#3,401849# 0,0830522#0,5489329#3,191336#-0,3425628#0,5643207#3,235518#0,1070266#0,5752012#3,254334#-0,3126042#0,5734761#3,300727#0,1784774#0,6292452#3,476643#-0,3576401#0,6580952#3,524641#0,07326137#0,778133#3,394722#-0,262065#0,7737343#3,39572#-0,08296745#0,5239803#3,418284#-0,08207252#0,4545516#3,374791#-0,006470222#0,3815852#3,370292#-0,1552695#0,3775866#3,365284#0,02971096#-0,1666223#3,43285#-0,1484099#-0,1617841#3,422264#0,03070175#-0,5132916#3,474112#-0,1016115#-0,5157325#3,463773#0,03028823#-0,5841093#3,440031#-0,1165143#-0,5838479#3,449808#0  
frame78 #-0,1152272#1,080274#3,384922#-0,08910751#0,8945264#3,401636# 0,08298285#0,5488392#3,191451#-0,3409934#0,5597467#3,232238#0,1069476#0,575097#3,254424#-0,3110471#0,5688985#3,297421#0,1795045#0,6298637#3,478776#-0,3576939#0,6556717#3,523524#0,0755775#0,7770243#3,394551#-0,2617182#0,7727054#3,394391#-0,08311681#0,5240014#3,418182#-0,08206901#0,4545512#3,374791#-0,006173315#0,38133#3,370518#-0,1553221#0,3774867#3,365171#0,0296478#-0,1662333#3,432678#-0,1485499#-0,1617709#3,4221#0,03534108#-0,5072387#3,470742#-0,09767602#-0,5174991#3,468396#0,03048535#-0,5836962#3,439879#-0,1165467#-0,5838084#3,449879#0  
frame79 #-0,1139202#1,076715#3,38284#-0,08864593#0,8929123#3,400884# 0,07774557#0,5442851#3,180314#-0,3414198#0,5593278#3,238682#0,1016806#0,5705102#3,243208#-0,3115109#0,5684681#3,303784#0,1699865#0,6109055#3,449106#-0,3595625#0,6554741#3,532069#0,07619949#0,7773293#3,395783#-0,261866#0,7722936#3,394448#-0,08313272#0,5238759#3,41792#-0,08198561#0,4544749#3,374749#-0,005990242#0,381116#3,370358#-0,1552698#0,3771938#3,365211#0,02948497#-0,1664416#3,432541#-0,1484563#-0,1618853#3,422036#0,03586059#-0,5074972#3,47128#-0,0980906#-0,5197393#3,468575#0,02974105#-0,5832326#3,438723#-0,1166396#-0,5836175#3,449434#0  
frame80 #-0,1140603#1,076197#3,382533#-0,08873335#0,8924257#3,400354# 0,08445802#0,5402389#3,20073#-0,3429025#0,5585856#3,242337#0,1083835#0,5664536#3,263599#-0,3130056#0,5677223#3,307413#0,176057#0,6352823#3,491023#-0,3617069#0,6548236#3,536108#0,0762167#0,7771223#3,39568#-0,2619795#0,7722402#3,394599#-0,08308861#0,523894#3,417711#-0,0819646#0,4544539#3,37476#-0,005848231#0,3809688#3,370314#-0,1553038#0,3771035#3,36547#0,02942775#-0,1662397#3,432604#-0,1486756#-0,1614031#3,421736#0,03719569#-0,5082643#3,47146#-0,09935404#-0,5168594#3,457063#0,02838936#-0,5836007#3,439034#-0,1199724#-0,579906#3,438298#0 
frame81 #-0,1132056#1,074686#3,383307#-0,08871049#0,8922088#3,400349# 0,06891952#0,5395745#3,161729#-0,3441587#0,5592758#3,24435#0,09282016#0,565762#3,224533#-0,3142929#0,5684029#3,309358#0,1623357#0,5997914#3,43073#-0,3633481#0,6556473#3,538201#0,07566136#0,7769611#3,395455#-0,2618796#0,7710901#3,394035#-0,08312723#0,5225173#3,417653#-0,08196945#0,4527342#3,375#-0,005923014#0,3798018#3,370271#-0,1553416#0,375288#3,366207#0,02917299#-0,166327#3,43258#-0,1486378#-0,1619296#3,421736#0,0340459#-0,5073395#3,473183#-0,09839208#-0,5190301#3,45968#0,02803067#-0,5832576#3,438701#-0,1189838#-0,5824628#3,442478#0  
frame82 #-0,1117875#1,073628#3,383324#-0,08882613#0,892226#3,400573# 0,08446763#0,5489858#3,19964#-0,3474792#0,5701034#3,253395#0,1083601#0,5751645#3,262423#-0,3176235#0,5792274#3,318381#0,1846743#0,6323622#3,499748#-0,3671329#0,6667402#3,547273#0,07600806#0,7769067#3,395502#-0,2617089#0,7705753#3,394841#-0,08298846#0,5224069#3,417506#-0,08188777#0,4525967#3,374993#-0,005603463#0,3794647#3,369911#-0,1552853#0,3749559#3,366356#0,02913198#-0,1661663#3,432702#-0,1481965#-0,1638765#3,422479#0,03396211#-0,5076449#3,472732#-0,1001028#-0,521025#3,461799#0,02621264#-0,5810663#3,43573#-0,1190034#-0,5843326#3,442586#0  
frame83 #-0,1112916#1,073683#3,383667#-0,08909018#0,8916196#3,402241# 0,08469602#0,5468479#3,206879#-0,3262388#0,5548686#3,217084#0,10858#0,5730172#3,269639#-0,2963937#0,5639893#3,282047#0,1833799#0,6334463#3,496694#-0,3656731#0,6661215#3,543438#0,07607084#0,7767535#3,395571#-0,2615956#0,7703675#3,395184#-0,08302985#0,5220332#3,417851#-0,08193562#0,4524393#3,375217#-0,005653659#0,3793572#3,369998#-0,155328#0,3747714#3,366534#0,02908232#-0,1659436#3,432578#-0,1479861#-0,1641493#3,423038#0,03512603#-0,5067851#3,473732#-0,1013392#-0,5201914#3,463134#0,03382208#-0,5797115#3,432241#-0,1177922#-0,5835829#3,442226#0  
frame84 #-0,1106496#1,073611#3,383705#-0,08916282#0,8913327#3,402431# 0,07120354#0,5505006#3,171315#-0,3218174#0,5592909#3,214825#0,09507667#0,5766579#3,234047#-0,291986#0,5684073#3,279758#0,1636737#0,6039324#3,441052#-0,3635946#0,6597271#3,535801#0,07641822#0,7760472#3,395284#-0,2617017#0,7702686#3,395644#-0,08296929#0,521917#3,417987#-0,08194686#0,4523748#3,375331#-0,00563777#0,3791521#3,370036#-0,1553919#0,3746533#3,366786#0,02913249#-0,1664794#3,432381#-0,1478628#-0,1643545#3,423648#0,03468429#-0,5101444#3,476836#-0,09811957#-0,5251817#3,469188#0,03335884#-0,5809829#3,433349#-0,1181603#-0,5850751#3,442211#0  
frame85 #-0,1089768#1,073144#3,383941#-0,08931446#0,8909119#3,401833# 0,07259284#0,5493875#3,175977#-0,3264257#0,5615749#3,21824#0,0964381#0,5755143#3,238635#-0,296629#0,5706807#3,283098#0,1651359#0,6066041#3,44474#-0,3634331#0,6587706#3,534502#0,07647437#0,7762623#3,395766#-0,2618947#0,7704093#3,395798#-0,08299807#0,521974#3,417932#-0,08191336#0,4524041#3,375345#-0,005574535#0,3791523#3,37006#-0,1553597#0,374648#3,366832#0,02906482#-0,1666642#3,432029#-0,1479122#-0,1643789#3,423396#0,03443135#-0,5114281#3,476627#-0,09782097#-0,5247621#3,469952#0,03151491#-0,5818738#3,433974#-0,116937#-0,584877#3,442975#0  
frame86 #-0,1084576#1,073571#3,384631#-0,08947752#0,889631#3,401051# 0,08082212#0,5482508#3,198158#-0,33887#0,5761016#3,240262#0,104669#0,5743794#3,260821#-0,3090713#0,5852081#3,305124#0,1778028#0,6312138#3,487534#-0,3663478#0,6631489#3,541508#0,07680957#0,7765517#3,39748#-0,2616293#0,7704898#3,396324#-0,08300279#0,52169#3,41769#-0,08175667#0,4521899#3,375296#-0,005362564#0,3789121#3,369905#-0,1551359#0,3743462#3,366961#0,02908129#-0,1671941#3,431766#-0,147613#-0,1649203#3,423309#0,03388187#-0,5117245#3,476729#-0,0854188#-0,538355#3,477667#0,03101323#-0,582048#3,433127#-0,118075#-0,5872839#3,442519#0  
frame87 #-0,1092293#1,073255#3,384787#-0,08934472#0,8903464#3,401774# 0,07791416#0,546112#3,188223#-0,3373831#0,5783815#3,235114#0,1017345#0,5722116#3,250817#-0,3076175#0,5874778#3,299905#0,1670822#0,6127135#3,455883#-0,3651087#0,6656677#3,537733#0,07741103#0,7765396#3,397158#-0,2615894#0,7705594#3,39645#-0,08298607#0,5216706#3,417681#-0,08179642#0,4522082#3,375306#-0,005412149#0,3788928#3,369778#-0,1553183#0,3742942#3,367049#0,02898846#-0,1667804#3,431625#-0,1477282#-0,1649434#3,423274#0,03220098#-0,508787#3,475548#-0,09054494#-0,5265603#3,482065#0,03172882#-0,5815558#3,432373#-0,1156591#-0,5829605#3,446537#0  
frame88 #-0,1084411#1,072598#3,384442#-0,08933619#0,8904151#3,401762# 0,08165722#0,5455959#3,195677#-0,3402058#0,5652019#3,224862#0,1054747#0,5716923#3,258263#-0,3104437#0,5742972#3,289645#0,1775058#0,6391756#3,505054#-0,3677399#0,6540922#3,528958#0,07932219#0,7760713#3,399647#-0,2614449#0,7703335#3,396672#-0,08320705#0,5216402#3,417671#-0,08171228#0,4521462#3,375362#-0,005047424#0,3785478#3,369979#-0,1553039#0,3741524#3,367071#0,02889543#-0,1667588#3,431515#-0,1473206#-0,1660534#3,423802#0,03103089#-0,5093821#3,475445#-0,09309433#-0,5257975#3,480794#0,03168114#-0,5814849#3,432341#-0,1158333#-0,582769#3,447684#0  
frame89 #-0,1083494#1,072385#3,38451#-0,08861214#0,8906205#3,402604# 0,08078416#0,5450662#3,193119#-0,3369196#0,5412409#3,218603#0,1045743#0,5711327#3,255633#-0,3071917#0,5503259#3,283311#0,1677019#0,6125828#3,460825#-0,364596#0,6297751#3,522577#0,08043522#0,776958#3,401607#-0,2613622#0,7703185#3,396616#-0,08318906#0,5216933#3,417797#-0,08149543#0,4523003#3,375388#-0,004796494#0,3786277#3,369821#-0,1552402#0,3741819#3,367082#0,02885348#-0,1685544#3,431483#-0,1474082#-0,1662451#3,423886#0,03103115#-0,5105532#3,476063#-0,09255084#-0,5273677#3,487043#0,0301831#-0,5830156#3,436705#-0,1157694#-0,5828046#3,44766#0  
frame90 #-0,1075436#1,071867#3,383609#-0,08833402#0,8905953#3,402847# 0,07802446#0,5437256#3,187633#-0,2945552#0,5163108#3,100054#0,1017894#0,5697644#3,250081#-0,2648588#0,525386#3,164693#0,1665625#0,6092#3,454649#-0,3309435#0,5817208#3,409021#0,08074145#0,7770687#3,402004#-0,2610686#0,7700436#3,396003#-0,08320956#0,5216869#3,417983#-0,08142249#0,4523291#3,375509#-0,004723374#0,3785944#3,369881#-0,1552424#0,3741891#3,36719#0,02929839#-0,1700647#3,432065#-0,1475285#-0,1654053#3,423642#0,03105586#-0,5115281#3,476145#-0,09738267#-0,524429#3,483466#0,03041891#-0,5832245#3,436806#-0,1140478#-0,5833058#3,446702#0  
frame91 #-0,1075552#1,072691#3,385305#-0,08847354#0,8899602#3,403594# 0,0819948#0,5464876#3,198775#-0,2966554#0,5195754#3,109117#0,1057116#0,5724736#3,261097#-0,267019#0,5286323#3,173626#0,1857167#0,6362542#3,503254#-0,3331311#0,587225#3,419123#0,08061203#0,7771426#3,402104#-0,2580478#0,7693089#3,393064#-0,08352527#0,5211069#3,418294#-0,08129255#0,4515932#3,375852#-0,004767831#0,3778991#3,370774#-0,1549796#0,3737817#3,367222#0,02944295#-0,1659012#3,431348#-0,1479972#-0,1638355#3,423419#0,02592119#-0,5044836#3,471393#-0,09830074#-0,512494#3,475024#0,02969183#-0,5790268#3,425138#-0,1190152#-0,5816135#3,444431#0  
frame92 #-0,1065336#1,073077#3,382703#-0,08785298#0,8895743#3,404008# 0,08528148#0,5497227#3,205079#-0,3054154#0,5474638#3,157494#0,1089743#0,5756826#3,267337#-0,275809#0,5565116#3,221938#0,1736343#0,6304503#3,484879#-0,3274807#0,588349#3,430729#0,08008647#0,776944#3,401567#-0,2586835#0,7693475#3,394658#-0,08311256#0,5207922#3,418609#-0,08120648#0,4513885#3,375992#-0,004703108#0,3777125#3,370882#-0,154991#0,3736198#3,367284#0,02944597#-0,1658836#3,431296#-0,1477697#-0,1638758#3,423617#0,02701611#-0,5072458#3,472438#-0,09722173#-0,5136628#3,473868#0,02907401#-0,5792382#3,425624#-0,1144134#-0,5838933#3,447556#0  
